NAME	PARENT	GRAPH_TYPE	GOD_ONLY	IS_TITLE	IS_PROFESSION	IS_HIDDEN	MONEY_REQUIRED	POINTS_REQUIRED	SKILLS_REQUIRED_COUNT	SKILLS_REQUIRED	PRECLUSION_SKILLS	XP_TYPE	XP_COST	XP_CAP	MISSIONS_REQUIRED	APPRENTICESHIPS_REQUIRED	STATS_REQUIRED	SPECIES_REQUIRED	JEDI_STATE_REQUIRED	SKILL_ABILITY	COMMANDS	SKILL_MODS	SCHEMATICS_GRANTED	SCHEMATICS_REVOKED	SEARCHABLE	ENDER
force_discipline_light_saber_one_hand_03	force_discipline_light_saber_one_hand_02	4	0	0	0	0	0	3	0	force_discipline_light_saber_one_hand_02		jedi_general	800000	0		0			2		saber1hComboHit2,saber1hHeadHit3	onehandlightsaber_accuracy=15,onehandlightsaber_speed=15,private_onehandlightsaber_combat_difficulty=200,jedi_force_power_max=150,jedi_force_power_regen=1			0	0
force_discipline_light_saber_one_hand_04	force_discipline_light_saber_one_hand_03	4	0	0	0	0	0	2	0	force_discipline_light_saber_one_hand_03		jedi_general	1600000	0		0			2		saber1hHit3,saber1hComboHit3,saber1hFlurry,cert_onehandlightsaber_gen3	onehandlightsaber_accuracy=20,onehandlightsaber_speed=20,private_onehandlightsaber_combat_difficulty=300,jedi_force_power_max=175,jedi_force_power_regen=2	craftSaberOneHand3		0	0
force_discipline_light_saber_two_hand_01	force_discipline_light_saber	4	0	0	0	0	0	8	0	force_discipline_light_saber_novice		jedi_general	200000	0		0			2		saber2hBodyHit1,saber2hSweep1	twohandlightsaber_accuracy=5,twohandlightsaber_speed=5,private_twohandlightsaber_combat_difficulty=200,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_light_saber_two_hand_02	force_discipline_light_saber_two_hand_01	4	0	0	0	0	0	6	0	force_discipline_light_saber_two_hand_01		jedi_general	400000	0		0			2		saber2hHit2,saber2hBodyHit2,cert_twohandlightsaber_gen2	twohandlightsaber_accuracy=10,twohandlightsaber_speed=10,private_twohandlightsaber_combat_difficulty=200,jedi_force_power_max=100,jedi_force_power_regen=1	craftSaberTwoHand2		0	0
force_discipline_light_saber_two_hand_03	force_discipline_light_saber_two_hand_02	4	0	0	0	0	0	3	0	force_discipline_light_saber_two_hand_02		jedi_general	800000	0		0			2		saber2hBodyHit3,saber2hSweep2	twohandlightsaber_accuracy=15,twohandlightsaber_speed=15,private_twohandlightsaber_combat_difficulty=200,jedi_force_power_max=150,jedi_force_power_regen=1			0	0
force_discipline_light_saber_two_hand_04	force_discipline_light_saber_two_hand_03	4	0	0	0	0	0	2	0	force_discipline_light_saber_two_hand_03		jedi_general	1600000	0		0			2		saber2hHit3,saber2hSweep3,saber2hFrenzy,cert_twohandlightsaber_gen3	twohandlightsaber_accuracy=20,twohandlightsaber_speed=20,private_twohandlightsaber_combat_difficulty=300,jedi_force_power_max=175,jedi_force_power_regen=2	craftSaberTwoHand3		0	0
force_discipline_light_saber_polearm_01	force_discipline_light_saber	4	0	0	0	0	0	8	0	force_discipline_light_saber_novice		jedi_general	200000	0		0			2		saberPolearmLegHit1,saberPolearmSpinAttack1	polearmlightsaber_accuracy=5,polearmlightsaber_speed=5,private_polearmlightsaber_combat_difficulty=200,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_light_saber_polearm_02	force_discipline_light_saber_polearm_01	4	0	0	0	0	0	6	0	force_discipline_light_saber_polearm_01		jedi_general	400000	0		0			2		saberPolearmHit2,saberPolearmLegHit2,cert_polearmlightsaber_gen2	polearmlightsaber_accuracy=10,polearmlightsaber_speed=10,private_polearmlightsaber_combat_difficulty=200,jedi_force_power_max=100,jedi_force_power_regen=1	craftSaberPoleArm2		0	0
force_discipline_light_saber_polearm_03	force_discipline_light_saber_polearm_02	4	0	0	0	0	0	3	0	force_discipline_light_saber_polearm_02		jedi_general	800000	0		0			2		saberPolearmLegHit3,saberPolearmSpinAttack2	polearmlightsaber_accuracy=15,polearmlightsaber_speed=15,private_polearmlightsaber_combat_difficulty=200,jedi_force_power_max=150,jedi_force_power_regen=1			0	0
force_discipline_light_saber_polearm_04	force_discipline_light_saber_polearm_03	4	0	0	0	0	0	2	0	force_discipline_light_saber_polearm_03		jedi_general	1600000	0		0			2		saberPolearmHit3,saberPolearmSpinAttack3,saberPolearmDervish,cert_polearmlightsaber_gen3	polearmlightsaber_accuracy=20,polearmlightsaber_speed=20,private_polearmlightsaber_combat_difficulty=300,jedi_force_power_max=175,jedi_force_power_regen=2	craftSaberPoleArm3		0	0
force_discipline_light_saber_technique_01	force_discipline_light_saber	4	0	0	0	0	0	8	0	force_discipline_light_saber_novice		jedi_general	200000	0		0			2		saberSlash1	saber_block=5,lightsaber_toughness=5,jedi_saber_assembly=15,jedi_saber_experimentation=10,private_onehandlightsaber_combat_difficulty=100,private_twohandlightsaber_combat_difficulty=100,private_polearmlightsaber_combat_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_light_saber_technique_02	force_discipline_light_saber_technique_01	4	0	0	0	0	0	6	0	force_discipline_light_saber_technique_01		jedi_general	400000	0		0			2		saberThrow1	saber_block=10,lightsaber_toughness=5,jedi_saber_assembly=15,jedi_saber_experimentation=15,private_onehandlightsaber_combat_difficulty=100,private_twohandlightsaber_combat_difficulty=100,private_polearmlightsaber_combat_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_light_saber_technique_03	force_discipline_light_saber_technique_02	4	0	0	0	0	0	3	0	force_discipline_light_saber_technique_02		jedi_general	800000	0		0			2		saberSlash2	saber_block=15,lightsaber_toughness=10,jedi_saber_assembly=15,jedi_saber_experimentation=20,private_onehandlightsaber_combat_difficulty=100,private_twohandlightsaber_combat_difficulty=100,private_polearmlightsaber_combat_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1			0	0
force_discipline_light_saber_technique_04	force_discipline_light_saber_technique_03	4	0	0	0	0	0	2	0	force_discipline_light_saber_technique_03		jedi_general	1600000	0		0			2		saberThrow2	saber_block=20,lightsaber_toughness=10,jedi_saber_assembly=15,jedi_saber_experimentation=20,private_onehandlightsaber_combat_difficulty=100,private_twohandlightsaber_combat_difficulty=100,private_polearmlightsaber_combat_difficulty=100,jedi_force_power_max=175,jedi_force_power_regen=2			0	0
force_discipline_powers	force_discipline	4	0	0	1	0	0	0	0				0	0		0			2						0	0
force_discipline_powers_novice	force_discipline_powers	4	0	0	0	0	0	8	0	force_title_jedi_rank_02		jedi_general	20000	0		0			2		animalScare	private_jedi_difficulty=50,jedi_force_power_max=200,jedi_force_power_regen=1			0	0
force_discipline_powers_master	force_discipline_powers	4	0	0	0	0	0	1	0	force_discipline_powers_lightning_04,force_discipline_powers_mental_04,force_discipline_powers_debuff_04,force_discipline_powers_push_04		jedi_general	3200000	0		0			2		jediMindTrick,forceChoke,forceKnockdown3	forceintimidate_accuracy=35,forcethrow_accuracy=30,forceknockdown_accuracy=35,forceweaken_accuracy=30,mindblast_accuracy=30,forcelightning_accuracy=30,force_choke=5,private_jedi_difficulty=200,jedi_force_power_max=500,jedi_force_power_regen=5			0	0
force_discipline_powers_lightning_01	force_discipline_powers	4	0	0	0	0	0	8	0	force_discipline_powers_novice		jedi_general	200000	0		0			2		forceLightningSingle1	private_force_lightning_single_power=1,forcelightning_accuracy=20,private_jedi_difficulty=125,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_powers_lightning_02	force_discipline_powers_lightning_01	4	0	0	0	0	0	6	0	force_discipline_powers_lightning_01		jedi_general	400000	0		0			2		forceLightningCone1	private_force_lightning_cone_power=1,forcelightning_accuracy=20,private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_powers_lightning_03	force_discipline_powers_lightning_02	4	0	0	0	0	0	3	0	force_discipline_powers_lightning_02		jedi_general	800000	0		0			2		forceLightningSingle2	private_force_lightning_single_power=2,forcelightning_accuracy=20,private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1			0	0
force_discipline_powers_lightning_04	force_discipline_powers_lightning_03	4	0	0	0	0	0	2	0	force_discipline_powers_lightning_03		jedi_general	1600000	0		0			2		forceLightningCone2	private_force_lightning_cone_power=2,forcelightning_accuracy=20,private_jedi_difficulty=125,jedi_force_power_max=175,jedi_force_power_regen=2			0	0
force_discipline_powers_mental_01	force_discipline_powers	4	0	0	0	0	0	8	0	force_discipline_powers_novice		jedi_general	200000	0		0			2		mindBlast1	mindblast_accuracy=20,private_jedi_difficulty=125,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_powers_mental_02	force_discipline_powers_mental_01	4	0	0	0	0	0	6	0	force_discipline_powers_mental_01		jedi_general	400000	0		0			2		animalCalm	mindblast_accuracy=20,private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_powers_mental_03	force_discipline_powers_mental_02	4	0	0	0	0	0	3	0	force_discipline_powers_mental_02		jedi_general	800000	0		0			2		mindBlast2	mindblast_accuracy=20,private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1			0	0
force_discipline_powers_mental_04	force_discipline_powers_mental_03	4	0	0	0	0	0	2	0	force_discipline_powers_mental_03		jedi_general	1600000	0		0			2		animalAttack	mindblast_accuracy=20,private_jedi_difficulty=125,jedi_force_power_max=175,jedi_force_power_regen=2			0	0
force_discipline_powers_debuff_01	force_discipline_powers	4	0	0	0	0	0	8	0	force_discipline_powers_novice		jedi_general	200000	0		0			2		forceWeaken1	forceweaken_accuracy=20,private_jedi_difficulty=125,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_powers_debuff_02	force_discipline_powers_debuff_01	4	0	0	0	0	0	6	0	force_discipline_powers_debuff_01		jedi_general	400000	0		0			2		forceIntimidate1	forceweaken_accuracy=20,forceintimidate_accuracy=25,private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_powers_debuff_03	force_discipline_powers_debuff_02	4	0	0	0	0	0	3	0	force_discipline_powers_debuff_02		jedi_general	800000	0		0			2		forceWeaken2	forceweaken_accuracy=20,forceintimidate_accuracy=25,private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1			0	0
force_discipline_powers_debuff_04	force_discipline_powers_debuff_03	4	0	0	0	0	0	2	0	force_discipline_powers_debuff_03		jedi_general	1600000	0		0			2		forceIntimidate2	forceweaken_accuracy=20,forceintimidate_accuracy=25,private_jedi_difficulty=125,jedi_force_power_max=175,jedi_force_power_regen=2			0	0
force_discipline_powers_push_01	force_discipline_powers	4	0	0	0	0	0	8	0	force_discipline_powers_novice		jedi_general	200000	0		0			2		forceThrow1	forcethrow_accuracy=20,private_jedi_difficulty=125,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_powers_push_02	force_discipline_powers_push_01	4	0	0	0	0	0	6	0	force_discipline_powers_push_01		jedi_general	400000	0		0			2		forceKnockdown1	forcethrow_accuracy=20,forceknockdown_accuracy=25,private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_powers_push_03	force_discipline_powers_push_02	4	0	0	0	0	0	3	0	force_discipline_powers_push_02		jedi_general	800000	0		0			2		forceThrow2	forcethrow_accuracy=20,forceknockdown_accuracy=25,private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1			0	0
force_discipline_powers_push_04	force_discipline_powers_push_03	4	0	0	0	0	0	2	0	force_discipline_powers_push_03		jedi_general	1600000	0		0			2		forceKnockdown2	forcethrow_accuracy=20,forceknockdown_accuracy=25,private_jedi_difficulty=125,jedi_force_power_max=175,jedi_force_power_regen=2			0	0
force_discipline_healing	force_discipline	4	0	0	1	0	0	0	0				0	0		0			2						0	0
force_discipline_healing_novice	force_discipline_healing	4	0	0	0	0	0	8	0	force_title_jedi_rank_02		jedi_general	20000	0		0			2		healHealthSelf1	private_jedi_difficulty=50,jedi_force_power_max=200,jedi_force_power_regen=1			0	0
force_discipline_healing_master	force_discipline_healing	4	0	0	0	0	0	1	0	force_discipline_healing_damage_04,force_discipline_healing_wound_04,force_discipline_healing_other_04,force_discipline_healing_states_04		jedi_general	3200000	0		0			2		totalHealSelf,totalHealOther	private_jedi_difficulty=200,jedi_force_power_max=500,jedi_force_power_regen=5			0	0
force_discipline_healing_damage_01	force_discipline_healing	4	0	0	0	0	0	8	0	force_discipline_healing_novice		jedi_general	200000	0		0			2		healMindSelf1,healActionSelf1	private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_healing_damage_02	force_discipline_healing_damage_01	4	0	0	0	0	0	6	0	force_discipline_healing_damage_01		jedi_general	400000	0		0			2		healAllSelf1	private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_healing_damage_03	force_discipline_healing_damage_02	4	0	0	0	0	0	3	0	force_discipline_healing_damage_02		jedi_general	800000	0		0			2		healMindSelf2,healActionSelf2,healHealthSelf2	private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1			0	0
force_discipline_healing_damage_04	force_discipline_healing_damage_03	4	0	0	0	0	0	2	0	force_discipline_healing_damage_03		jedi_general	1600000	0		0			2		healAllSelf2	private_jedi_difficulty=100,jedi_force_power_max=175,jedi_force_power_regen=2			0	0
force_discipline_healing_wound_01	force_discipline_healing	4	0	0	0	0	0	8	0	force_discipline_healing_novice		jedi_general	200000	0		0			2		healHealthWoundSelf1,healActionWoundSelf1	private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_healing_wound_02	force_discipline_healing_wound_01	4	0	0	0	0	0	6	0	force_discipline_healing_wound_01		jedi_general	400000	0		0			2		healMindWoundSelf1,healBattleFatigueSelf1	private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_healing_wound_03	force_discipline_healing_wound_02	4	0	0	0	0	0	3	0	force_discipline_healing_wound_02		jedi_general	800000	0		0			2		healActionWoundSelf2,healHealthWoundSelf2	private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1			0	0
force_discipline_healing_wound_04	force_discipline_healing_wound_03	4	0	0	0	0	0	2	0	force_discipline_healing_wound_03		jedi_general	1600000	0		0			2		healBattleFatigueSelf2,healMindWoundSelf2	private_jedi_difficulty=100,jedi_force_power_max=175,jedi_force_power_regen=2			0	0
force_discipline_healing_other_01	force_discipline_healing	4	0	0	0	0	0	8	0	force_discipline_healing_novice		jedi_general	200000	0		0			2		healMindWoundOther1,healHealthWoundOther1,healActionWoundOther1	private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_healing_other_02	force_discipline_healing_other_01	4	0	0	0	0	0	6	0	force_discipline_healing_other_01		jedi_general	400000	0		0			2		healAllOther1	private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_healing_other_03	force_discipline_healing_other_02	4	0	0	0	0	0	3	0	force_discipline_healing_other_02		jedi_general	800000	0		0			2		healHealthWoundOther2,healActionWoundOther2,healMindWoundOther2	private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1			0	0
force_discipline_healing_other_04	force_discipline_healing_other_03	4	0	0	0	0	0	2	0	force_discipline_healing_other_03		jedi_general	1600000	0		0			2		healAllOther2,healStatesOther	private_jedi_difficulty=100,jedi_force_power_max=175,jedi_force_power_regen=2			0	0
force_discipline_healing_states_01	force_discipline_healing	4	0	0	0	0	0	8	0	force_discipline_healing_novice		jedi_general	200000	0		0			2		stopBleeding	private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_healing_states_02	force_discipline_healing_states_01	4	0	0	0	0	0	6	0	force_discipline_healing_states_01		jedi_general	400000	0		0			2		forceCureDisease	private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_healing_states_03	force_discipline_healing_states_02	4	0	0	0	0	0	3	0	force_discipline_healing_states_02		jedi_general	800000	0		0			2		forceCurePoison	private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1			0	0
force_discipline_healing_states_04	force_discipline_healing_states_03	4	0	0	0	0	0	2	0	force_discipline_healing_states_03		jedi_general	1600000	0		0			2		healStatesSelf	private_jedi_difficulty=100,jedi_force_power_max=175,jedi_force_power_regen=2			0	0
force_discipline_enhancements	force_discipline	4	0	0	1	0	0	0	0				0	0		0			2						0	0
force_discipline_enhancements_novice	force_discipline_enhancements	4	0	0	0	0	0	8	0	force_title_jedi_rank_02		jedi_general	20000	0		0			2		forceAbsorb1	private_jedi_difficulty=50,jedi_force_power_max=200,jedi_force_power_regen=1			0	0
force_discipline_enhancements_master	force_discipline_enhancements	4	0	0	0	0	0	1	0	force_discipline_enhancements_movement_04,force_discipline_enhancements_protection_04,force_discipline_enhancements_resistance_04,force_discipline_enhancements_synergy_04		jedi_general	3200000	0		0			2		forceRun3,regainConsciousness	private_jedi_difficulty=200,jedi_force_power_max=500,jedi_force_power_regen=5			0	0
force_discipline_enhancements_movement_01	force_discipline_enhancements	4	0	0	0	0	0	8	0	force_discipline_enhancements_novice		jedi_general	200000	0		0			2		forceSpeed1	private_jedi_difficulty=125,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_enhancements_movement_02	force_discipline_enhancements_movement_01	4	0	0	0	0	0	6	0	force_discipline_enhancements_movement_01		jedi_general	400000	0		0			2		forceRun1	private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_enhancements_movement_03	force_discipline_enhancements_movement_02	4	0	0	0	0	0	3	0	force_discipline_enhancements_movement_02		jedi_general	800000	0		0			2		forceSpeed2	private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1			0	0
force_discipline_enhancements_movement_04	force_discipline_enhancements_movement_03	4	0	0	0	0	0	2	0	force_discipline_enhancements_movement_03		jedi_general	1600000	0		0			2		forceRun2	private_jedi_difficulty=125,jedi_force_power_max=175,jedi_force_power_regen=2			0	0
force_discipline_enhancements_protection_01	force_discipline_enhancements	4	0	0	0	0	0	8	0	force_discipline_enhancements_novice		jedi_general	200000	0		0			2		forceFeedback1	private_jedi_difficulty=125,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_enhancements_protection_02	force_discipline_enhancements_protection_01	4	0	0	0	0	0	6	0	force_discipline_enhancements_protection_01		jedi_general	400000	0		0			2		forceArmor1	private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_enhancements_protection_03	force_discipline_enhancements_protection_02	4	0	0	0	0	0	3	0	force_discipline_enhancements_protection_02		jedi_general	800000	0		0			2		forceFeedback2	private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1			0	0
force_discipline_enhancements_protection_04	force_discipline_enhancements_protection_03	4	0	0	0	0	0	2	0	force_discipline_enhancements_protection_03		jedi_general	1600000	0		0			2		forceAbsorb2,forceArmor2	private_jedi_difficulty=125,jedi_force_power_max=175,jedi_force_power_regen=2			0	0
force_discipline_enhancements_resistance_01	force_discipline_enhancements	4	0	0	0	0	0	8	0	force_discipline_enhancements_novice		jedi_general	200000	0		0			2		forceResistBleeding	private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_enhancements_resistance_02	force_discipline_enhancements_resistance_01	4	0	0	0	0	0	6	0	force_discipline_enhancements_resistance_01		jedi_general	400000	0		0			2		forceResistDisease	private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_enhancements_resistance_03	force_discipline_enhancements_resistance_02	4	0	0	0	0	0	3	0	force_discipline_enhancements_resistance_02		jedi_general	800000	0		0			2		forceResistPoison	private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1			0	0
force_discipline_enhancements_resistance_04	force_discipline_enhancements_resistance_03	4	0	0	0	0	0	2	0	force_discipline_enhancements_resistance_03		jedi_general	1600000	0		0			2		forceResistStates	private_jedi_difficulty=100,jedi_force_power_max=175,jedi_force_power_regen=2			0	0
force_discipline_enhancements_synergy_01	force_discipline_enhancements	4	0	0	0	0	0	8	0	force_discipline_enhancements_novice		jedi_general	200000	0		0			2		transferForce	private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_enhancements_synergy_02	force_discipline_enhancements_synergy_01	4	0	0	0	0	0	6	0	force_discipline_enhancements_synergy_01		jedi_general	400000	0		0			2		channelForce,forceShield1	private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_enhancements_synergy_03	force_discipline_enhancements_synergy_02	4	0	0	0	0	0	3	0	force_discipline_enhancements_synergy_02		jedi_general	800000	0		0			2		drainForce	private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1			0	0
force_discipline_enhancements_synergy_04	force_discipline_enhancements_synergy_03	4	0	0	0	0	0	2	0	force_discipline_enhancements_synergy_03		jedi_general	1600000	0		0			2		forceMeditate,forceShield2	private_jedi_difficulty=100,jedi_force_power_max=175,jedi_force_power_regen=2			0	0
force_discipline_defender	force_discipline	4	0	0	1	0	0	0	0				0	0		0			2						0	0
force_discipline_defender_novice	force_discipline_defender	4	0	0	0	0	0	8	0	force_title_jedi_rank_02		jedi_general	20000	0		0			2			melee_defense=20,ranged_defense=15,force_defense=20,jedi_state_defense=15,jedi_toughness=5,private_jedi_difficulty=50,jedi_force_power_max=200,jedi_force_power_regen=1			0	0
force_discipline_defender_master	force_discipline_defender	4	0	0	0	0	0	1	0	force_discipline_defender_melee_defense_04,force_discipline_defender_ranged_defense_04,force_discipline_defender_force_defense_04,force_discipline_defender_preternatural_defense_04		jedi_general	3200000	0		0			2		avoidIncapacitation	melee_defense=25,ranged_defense=20,force_defense=25,jedi_state_defense=15,jedi_toughness=8,private_jedi_difficulty=200,jedi_force_power_max=500,jedi_force_power_regen=5			0	0
force_discipline_defender_melee_defense_01	force_discipline_defender	4	0	0	0	0	0	8	0	force_discipline_defender_novice		jedi_general	200000	0		0			2			melee_defense=5,jedi_toughness=1,private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_defender_melee_defense_02	force_discipline_defender_melee_defense_01	4	0	0	0	0	0	6	0	force_discipline_defender_melee_defense_01		jedi_general	400000	0		0			2			melee_defense=10,jedi_toughness=1,private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_defender_melee_defense_03	force_discipline_defender_melee_defense_02	4	0	0	0	0	0	3	0	force_discipline_defender_melee_defense_02		jedi_general	800000	0		0			2			melee_defense=15,jedi_toughness=2,private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1			0	0
force_discipline_defender_melee_defense_04	force_discipline_defender_melee_defense_03	4	0	0	0	0	0	2	0	force_discipline_defender_melee_defense_03		jedi_general	1600000	0		0			2			melee_defense=20,jedi_toughness=4,private_jedi_difficulty=100,jedi_force_power_max=175,jedi_force_power_regen=2			0	0
force_discipline_defender_ranged_defense_01	force_discipline_defender	4	0	0	0	0	0	8	0	force_discipline_defender_novice		jedi_general	200000	0		0			2			ranged_defense=5,jedi_toughness=1,private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_defender_ranged_defense_02	force_discipline_defender_ranged_defense_01	4	0	0	0	0	0	6	0	force_discipline_defender_ranged_defense_01		jedi_general	400000	0		0			2			ranged_defense=10,jedi_toughness=1,private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_defender_ranged_defense_03	force_discipline_defender_ranged_defense_02	4	0	0	0	0	0	3	0	force_discipline_defender_ranged_defense_02		jedi_general	800000	0		0			2			ranged_defense=10,jedi_toughness=2,private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1			0	0
force_discipline_defender_ranged_defense_04	force_discipline_defender_ranged_defense_03	4	0	0	0	0	0	2	0	force_discipline_defender_ranged_defense_03		jedi_general	1600000	0		0			2			ranged_defense=15,jedi_toughness=4,private_jedi_difficulty=100,jedi_force_power_max=175,jedi_force_power_regen=2			0	0
force_discipline_defender_force_defense_01	force_discipline_defender	4	0	0	0	0	0	8	0	force_discipline_defender_novice		jedi_general	200000	0		0			2			force_defense=10,jedi_toughness=1,private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_defender_force_defense_02	force_discipline_defender_force_defense_01	4	0	0	0	0	0	6	0	force_discipline_defender_force_defense_01		jedi_general	400000	0		0			2			force_defense=10,jedi_toughness=1,private_jedi_difficulty=125,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_defender_force_defense_03	force_discipline_defender_force_defense_02	4	0	0	0	0	0	3	0	force_discipline_defender_force_defense_02		jedi_general	800000	0		0			2			force_defense=15,jedi_toughness=2,private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1			0	0
force_discipline_defender_force_defense_04	force_discipline_defender_force_defense_03	4	0	0	0	0	0	2	0	force_discipline_defender_force_defense_03		jedi_general	1600000	0		0			2			force_defense=20,jedi_toughness=4,private_jedi_difficulty=125,jedi_force_power_max=175,jedi_force_power_regen=2			0	0
force_discipline_defender_preternatural_defense_01	force_discipline_defender	4	0	0	0	0	0	8	0	force_discipline_defender_novice		jedi_general	200000	0		0			2			jedi_state_defense=5,jedi_toughness=1,private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_defender_preternatural_defense_02	force_discipline_defender_preternatural_defense_01	4	0	0	0	0	0	6	0	force_discipline_defender_preternatural_defense_01		jedi_general	400000	0		0			2			jedi_state_defense=5,jedi_toughness=1,private_jedi_difficulty=125,jedi_force_power_max=100,jedi_force_power_regen=1			0	0
force_discipline_defender_preternatural_defense_03	force_discipline_defender_preternatural_defense_02	4	0	0	0	0	0	3	0	force_discipline_defender_preternatural_defense_02		jedi_general	800000	0		0			2			jedi_state_defense=10,jedi_toughness=2,private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1			0	0
force_discipline_defender_preternatural_defense_04	force_discipline_defender_preternatural_defense_03	4	0	0	0	0	0	2	0	force_discipline_defender_preternatural_defense_03		jedi_general	1600000	0		0			2			jedi_state_defense=15,jedi_toughness=4,private_jedi_difficulty=125,jedi_force_power_max=175,jedi_force_power_regen=2			0	0
force_rank		4	1	0	0	0	0	0	0				0	0		0			4						0	0
force_rank_light	force_rank	5	0	0	1	0	0	0	0				0	0		0			4						0	0
force_rank_light_novice	force_rank_light	5	0	1	0	0	0	0	0			force_rank_xp	0	0		0			4			force_power_light=4,force_manipulation_light=5,force_control_light=5			0	0
force_rank_light_master	force_rank_light	5	0	1	0	0	0	0	0	force_rank_light_rank_10		force_rank_xp	500000	0		0			4			force_power_light=15,force_manipulation_light=15,force_control_light=20			0	0
force_rank_light_rank_01	force_rank_light	5	0	1	0	0	0	0	0	force_rank_light_novice		force_rank_xp	10000	0		0			4			force_power_light=2,force_manipulation_light=3,force_control_light=5			0	0
force_rank_light_rank_02	force_rank_light_rank_01	5	0	0	0	0	0	0	0	force_rank_light_rank_01		force_rank_xp	20000	0		0			4			force_power_light=2,force_manipulation_light=4,force_control_light=5			0	0
force_rank_light_rank_03	force_rank_light_rank_02	5	0	0	0	0	0	0	0	force_rank_light_rank_02		force_rank_xp	30000	0		0			4			force_power_light=2,force_manipulation_light=4,force_control_light=5			0	0
force_rank_light_rank_04	force_rank_light_rank_03	5	0	0	0	0	0	0	0	force_rank_light_rank_03		force_rank_xp	40000	0		0			4			force_power_light=2,force_manipulation_light=4,force_control_light=5			0	0
